date,ticker,n_comments,sentiment,users_holding,users_holding_lead,users_holding_lag,percent_change
2020-04-24,STAG,0,none,13481,13580,13405,0.01305483028720622
2020-04-01,ADMP,0,none,4815,4742,4391,0.07993623320428145
2020-03-20,GEVO,0,none,6651,6743,6637,0.015971071267138814
2020-05-08,JAGX,0,none,5591,5628,5591,0.006617778572706179
2020-04-26,TRVG,0,none,8420,8648,8420,0.027078384798099764
2020-03-16,NERV,0,none,759,754,758,-0.00527704485488123
2020-05-07,BTG,0,none,38766,39849,38831,0.02621616749504252
2020-04-27,CORV,0,none,9751,9455,9760,-0.03125
2020-05-11,VWO,0,none,15817,15838,15754,0.005331979179890922
2020-03-20,I,0,none,11813,11904,11698,0.01760984783723707
2020-04-14,HMHC,0,none,751,813,704,0.15482954545454541
2020-05-19,CPRX,0,none,97575,98458,97219,0.012744422386570475
2020-04-20,XELA,0,none,5303,5350,5070,0.05522682445759375
2020-04-20,FIVG,0,none,4428,4508,4297,0.049104026064696216
2020-05-05,OXLC,0,none,9457,9786,9284,0.054071520896165515
2020-04-17,PRTY,0,none,12962,13786,12480,0.10464743589743586
2020-03-12,NEPT,0,none,26970,27143,27075,0.002511542012927137
2020-03-20,ADMA,0,none,3252,3609,3213,0.12324929971988796
2020-05-26,TMBR,0,none,13854,13800,14053,-0.018003273322422242
2020-03-31,PLYA,0,none,2972,3140,2854,0.10021023125437978
2020-05-02,AIM,0,none,11804,11760,11806,-0.0038963239031001295
2020-03-22,UWT,0,none,38432,42107,38435,0.09553792116560422
2020-04-10,WTER,0,none,7359,7606,7359,0.033564342981383444
2020-03-13,HUSA,0,none,25553,25843,25231,0.02425587570845389
2020-05-23,WATT,0,none,8822,8822,8822,0
2020-03-11,BLDP,0,none,6439,6270,6511,-0.037014283520196645
2020-05-21,NGD,0,none,16265,16364,16331,0.0020206968342415532
2020-04-18,TROX,0,none,8489,9130,8489,0.0755094828601719
2020-05-08,OGEN,0,none,58709,58329,58965,-0.010786059526837977
2020-04-17,BRK.B,0,none,68270,69575,67505,0.030664395229982988
2020-05-10,RRR,0,none,7320,7585,7323,0.03577768674040693
2020-04-10,GLBS,0,none,2667,2646,2667,-0.007874015748031482
2020-04-17,AKRX,0,none,10224,11950,8287,0.4420176179558344
2020-04-28,SOLO,0,none,3337,3349,3123,0.07236631444124231
2020-03-19,NXTD,0,none,14321,14544,14243,0.02113318823281607
2020-03-25,OXLC,0,none,6198,6347,6061,0.047186932849364815
2020-03-30,SELB,0,none,5553,5603,5442,0.029584711503123806
2020-05-06,CIG.C,0,none,652,670,645,0.03875968992248069
2020-03-31,BKYI,0,none,3322,3163,3315,-0.045852187028657565
2020-04-26,USAS,0,none,4685,4795,4685,0.023479188900747072
2020-03-14,MNKD,0,none,9651,9744,9652,0.009531703273932823
2020-05-06,ZOM,0,none,16094,20201,16285,0.24046668713540065
2020-03-18,UA,0,none,11666,12005,11553,0.03912403704665457
2020-04-13,BOTZ,0,none,22216,22380,22132,0.011205494306885999
2020-05-14,CHFS,0,none,6060,6014,6092,-0.012803676953381471
2020-05-19,AUPH,0,none,11635,11637,11610,0.0023255813953488857
2020-04-09,NTEC,0,none,16625,16842,16476,0.02221412964311731
2020-04-15,NBY,0,none,5270,5192,5219,-0.005173404866832709
2020-04-30,OXLC,0,none,8783,9284,8623,0.07665545633770154
2020-05-01,BYFC,0,none,658,657,661,-0.006051437216338829
2020-04-18,OGI,0,none,86525,88613,86530,0.0240725759852074
2020-03-31,RRR,0,none,4447,4573,4265,0.07221570926143017
2020-04-17,BLDP,0,none,6475,6504,6437,0.010408575423333843
2020-04-23,MYOV,0,none,5358,5297,5380,-0.015427509293680308
2020-03-18,SDIV,0,none,5966,6060,5969,0.015245434746188558
2020-03-07,FSLR,0,none,9857,9830,9860,-0.0030425963488843744
2020-04-13,APPN,0,none,11877,12086,11441,0.05637619089240453
2020-04-04,FUV,0,none,3046,3064,3046,0.005909389363099038
2020-05-28,SDIV,0,none,9272,9452,9158,0.03210307927495082
2020-04-30,ADMP,0,none,4871,4851,4797,0.011257035647279645
2020-03-22,STAG,0,none,11581,11802,11584,0.01881906077348061
2020-04-27,GLBS,0,none,2684,2623,2720,-0.03566176470588234
2020-05-28,TRXC,0,none,8532,8552,8526,0.003049495660333079
2020-03-07,SOLO,0,none,2522,2515,2523,-0.0031708283789140257
2020-04-16,CRBP,0,none,60445,62290,60021,0.03780343546425424
2020-04-07,NOVA,0,none,10284,10304,10308,-3.8804811796666616e-4
2020-03-18,SFTBY,0,none,14104,14671,13907,0.05493636298267068
2020-03-21,CBAY,0,none,4722,4728,4722,0.0012706480304955914
2020-04-22,VUG,0,none,8198,8256,8156,0.012260912211868646
2020-04-18,IGC,0,none,61441,61669,61442,0.0036945411933204664
2020-04-18,SOLO,0,none,2853,2892,2853,0.013669821240799074
2020-03-19,BLU,0,none,804,911,804,0.13308457711442778
2020-04-09,SPYD,0,none,17344,17698,17117,0.03394286381959466
2020-03-30,VLO,0,none,8270,8843,8033,0.10083405950454383
2020-04-17,CBAY,0,none,4550,4554,4552,4.393673110720808e-4
2020-04-21,UA,0,none,14758,14822,14687,0.009191802274119976
2020-04-06,LLEX,0,none,8409,8434,8392,0.0050047664442325335
2020-04-27,SOGO,0,none,3741,3737,3740,-8.021390374332027e-4
2020-05-12,I,0,none,18620,18394,18526,-0.007125121450933802
2020-04-03,HLX,0,none,9748,10438,9149,0.14088971472292044
2020-03-19,RDS.B,0,none,8816,10623,7948,0.33656265727226975
2020-05-27,AVGR,0,none,3614,3864,3667,0.05372238887373881
2020-05-07,MEIP,0,none,4319,4173,4361,-0.043109378582893876
2020-03-19,ERI,0,none,6863,9876,5906,0.6721977649847612
2020-03-02,WTER,0,none,6013,6068,5983,0.014206919605548984
2020-04-20,RHHBY,0,none,18155,18637,17520,0.06375570776255701
2020-04-08,HTBX,0,none,19196,19175,19287,-0.005807020272722507
2020-05-08,MRSN,0,none,935,952,935,0.018181818181818077
2020-03-18,TBIO,0,none,1177,1160,1200,-0.033333333333333326
2020-05-15,NAK,0,none,20114,20146,20082,0.0031869335723533343
2020-05-12,WATT,0,none,8894,8832,8928,-0.010752688172043001
2020-05-07,INVVY,0,none,1299,1282,1308,-0.019877675840978548
2020-03-31,FRSX,0,none,484,502,489,0.026584867075664542
2020-03-19,OPTT,0,none,6852,7146,6735,0.06102449888641415
2020-04-14,BLU,0,none,843,846,846,0
2020-04-09,SENS,0,none,12907,12924,12933,-6.958942240778976e-4
2020-04-16,KNDI,0,none,2406,2405,2412,-0.0029021558872305286
2020-04-20,CRBP,0,none,62290,63036,61000,0.0333770491803278
2020-04-23,BOXL,0,none,1735,1754,1750,0.0022857142857142243
2020-04-24,SENS,0,none,12915,12952,12935,0.0013142636258214324
2020-04-09,NAKD,0,none,8312,8409,8225,0.022370820668693003
2020-03-13,KTOV,0,none,2054,2113,2007,0.052815146985550676
2020-05-05,ABUS,0,none,1141,1173,1135,0.03348017621145383
2020-04-17,APPN,0,none,12181,12213,12114,0.008172362555720625
2020-03-13,AKRX,0,none,3963,4012,3941,0.01801573204770368
2020-03-28,CREG,0,none,10857,10986,10858,0.011788543009762398
2020-05-06,HMHC,0,none,1071,1089,1061,0.02639019792648445
2020-04-01,NAK,0,none,19309,19339,19214,0.006505672946809593
2020-04-19,GEVO,0,none,7049,7094,7049,0.00638388423889924
2020-03-18,IMV,0,none,1589,1678,1065,0.5755868544600939
2020-04-23,I,0,none,15921,16316,15839,0.03011553759707053
2020-03-24,HTBX,0,none,19842,19410,19659,-0.012665954524645251
2020-03-06,SHLL,0,none,36,36,35,0.02857142857142847
2020-05-11,SENS,0,none,13290,13471,13298,0.013009475109039048
2020-03-24,SHLL,0,none,33,32,33,-0.030303030303030276
2020-05-13,CARV,0,none,523,522,524,-0.003816793893129722
2020-05-22,ICLN,0,none,14930,14930,14918,8.043973723019793e-4
2020-05-04,SPHD,0,none,65302,66167,64565,0.024812204754898204
2020-05-14,NAKD,0,none,10564,10664,10697,-0.0030849770963821133
2020-05-06,RBGLY,0,none,7360,7471,7362,0.014805759304536759
2020-05-31,FUV,0,none,4035,4012,4035,-0.005700123915737265
2020-05-19,BZUN,0,none,8048,7991,8037,-0.005723528679855705
2020-05-02,TUP,0,none,9392,9432,9392,0.004258943781942026
2020-04-14,ZN,0,none,27484,27440,27542,-0.0037034347541935464
2020-04-01,RTTR,0,none,15479,15271,15483,-0.013692436866240443
2020-03-26,INPX,0,none,27832,29366,27216,0.0789976484420929
2020-03-13,NEPT,0,none,27044,27143,26970,0.006414534668149896
2020-03-20,MEIP,0,none,1795,1826,1759,0.038089823763501895
2020-05-07,UA,0,none,15649,17366,15667,0.10844450118082594
2020-03-19,VISL,0,none,14875,15756,14239,0.1065383805042488
2020-05-04,JE,0,none,8487,8553,8425,0.01519287833827887
2020-03-22,VXRT,0,none,20832,20777,20832,-0.002640168970814094
2020-03-12,NVTA,0,none,12471,12552,12579,-0.002146434533746744
2020-04-09,CARA,0,none,24714,24717,24666,0.002067623449282463
2020-03-13,CPHI,0,none,14076,14027,14040,-9.259259259258856e-4
2020-04-08,TCEHY,0,none,42986,43141,42916,0.005242799888153682
2020-03-06,IGC,0,none,57982,57892,58048,-0.0026874310915104838
2020-04-29,NTEC,0,none,18168,18590,18062,0.02923264311814866
2020-03-12,MEIP,0,none,1635,1688,1644,0.02676399026763998
2020-03-06,MTNB,0,none,7912,7921,7841,0.010202780257620114
2020-03-13,AYTU,0,none,19343,23091,19378,0.1916090411807203
2020-05-21,TGB,0,none,7660,7674,7640,0.0044502617801047695
2020-03-21,ADXS,0,none,11193,11221,11194,0.002412006432017222
2020-05-17,GTE,0,none,14166,14413,14163,0.017651627480053556
2020-05-12,TWO,0,none,45073,44806,44995,-0.004200466718524254
2020-03-14,MTDR,0,none,11140,11672,11140,0.047755834829443344
2020-03-18,ADMP,0,none,4165,4188,4119,0.016751638747268816
2020-05-08,OVID,0,none,11452,11811,11298,0.04540626659585767
2020-05-28,BRK.B,0,none,89917,90845,89828,0.011321636906087118
2020-04-28,MRNS,0,none,6225,6283,6180,0.016666666666666607
2020-04-01,INPX,0,none,29790,30244,29594,0.021963911603703368
2020-04-11,PRTY,0,none,10799,11490,10799,0.0639874062413186
2020-03-20,CPG,0,none,1254,1316,1204,0.09302325581395343
2020-03-09,TTOO,0,none,9181,9809,6193,0.5838850314871629
2020-03-14,MNKD,0,none,9651,9744,9652,0.009531703273932823
2020-06-01,XELA,0,none,10242,9985,10227,-0.023662853231641745
2020-03-23,STAG,0,none,11701,11965,11584,0.03289019337016574
2020-03-07,BTE,0,none,5435,5537,5435,0.01876724931002749
2020-04-11,GLBS,0,none,2667,2646,2667,-0.007874015748031482
2020-03-21,JCPNQ,0,none,42642,43040,42644,0.009286183284870075
2020-05-26,RIGL,0,none,15151,15288,15097,0.012651520169570052
2020-05-20,GTE,0,none,14506,14721,14413,0.02136959689169493
2020-05-12,CUK,0,none,27785,28199,27611,0.02129586034551445
2020-03-19,AGRX,0,none,19452,19651,19385,0.013721949961310376
2020-03-05,TEUM,0,none,28863,28569,28915,-0.011966107556631522
2020-05-19,RCUS,0,none,4954,4845,5006,-0.032161406312425145
2020-04-09,TMFC,0,none,9702,9796,9670,0.013029989658738472
2020-04-14,ENSV,0,none,11718,11761,11724,0.0031559194814057
2020-04-17,EVH,0,none,4025,4054,4019,0.00870863398855426
2020-04-01,XXII,0,none,50030,50045,49972,0.0014608180581126007
2020-03-18,SPHD,0,none,38037,41537,36198,0.1474943367036854
2020-03-06,OCGN,0,none,12017,11907,12113,-0.01700652191859986
2020-05-15,OGEN,0,none,57832,57609,58026,-0.007186433667666248
2020-05-02,ZOM,0,none,13677,14624,13678,0.06916215821026461
2020-03-12,RYCEY,0,none,2482,2600,2483,0.047120418848167533
2020-04-20,HMHC,0,none,908,951,846,0.12411347517730498
2020-03-19,AIM,0,none,12902,12986,12855,0.010190587320108913
2020-04-14,VAL,0,none,10865,11458,10818,0.05916065816232208
2020-03-21,BTG,0,none,25794,26111,25794,0.012289679770489226
2020-03-27,CARV,0,none,459,463,449,0.031180400890868487
2020-05-14,SABR,0,none,17114,16951,17037,-0.00504783706051537
2020-04-20,SOLO,0,none,2892,2939,2853,0.03014370837714697
2020-03-19,THCX,0,none,5556,6169,5384,0.1458023774145616
2020-05-15,PRPO,0,none,2796,2773,2755,0.006533575317604345
2020-03-12,CTRM,0,none,975,1112,1000,0.1120000000000001
2020-04-11,BZUN,0,none,8216,8193,8216,-0.0027994157740993675
2020-05-16,RRR,0,none,8207,8253,8205,0.005850091407678226
2020-04-07,NOG,0,none,25343,26038,25138,0.03580237091256255
2020-03-27,VOOG,0,none,9920,9942,9873,0.006988757216651376
2020-04-24,BOXL,0,none,1732,1754,1735,0.010951008645533111
2020-03-20,LYG,0,none,7030,7087,6981,0.015184071049992864
2020-04-20,TRTX,0,none,19990,19745,20070,-0.01619332336821122
2020-03-13,OILU,0,none,4287,5126,3815,0.3436435124508519
2020-05-21,ADT,0,none,15717,15848,15704,0.009169638308711203
2020-03-09,CARA,0,none,24418,24366,24549,-0.007454478797507047
2020-03-13,RRR,0,none,463,617,389,0.5861182519280206
2020-04-12,MARA,0,none,1558,1603,1558,0.028883183568677806
2020-05-22,VXRT,0,none,24789,24788,24736,0.0021021992238032805
2020-04-19,JAGX,0,none,4977,5111,4977,0.026923849708659908
2020-03-27,AGNC,0,none,16615,16727,16550,0.010694864048338415
2020-03-20,FRSX,0,none,418,426,415,0.026506024096385472
2020-05-11,SABR,0,none,16779,17037,16566,0.02843172763491486
2020-03-12,SOLO,0,none,2507,2549,2513,0.014325507361719003
2020-04-14,HL,0,none,4665,4681,4633,0.010360457586876759
2020-03-02,GTE,0,none,2404,2472,2376,0.04040404040404044
2020-03-20,THCX,0,none,5786,6169,5556,0.11033117350611943
2020-03-18,BYFC,0,none,595,598,601,-0.004991680532445919
2020-03-23,VWAGY,0,none,8712,8955,8379,0.06874328678839947
2020-03-12,IRM,0,none,12252,12331,12262,0.005627140760071869
2020-05-05,LYG,0,none,9238,9255,9215,0.0043407487791644606
2020-04-17,MITT,0,none,5776,6089,5548,0.09751261715933679
2020-04-23,TXMD,0,none,21093,21433,20832,0.028849846390168965
2020-04-20,BOXL,0,none,1760,1750,1763,-0.007373794668179223
2020-03-22,FIVG,0,none,3099,3165,3100,0.020967741935483897
2020-04-14,TRNX,0,none,32667,38899,32251,0.20613314315835174
2020-05-08,FSLR,0,none,11623,11681,11612,0.005942128832242544
2020-03-07,BNGO,0,none,2704,3275,2704,0.21116863905325434
2020-04-10,CREG,0,none,11212,11220,11213,6.242753946312796e-4
2020-03-09,MITT,0,none,329,329,329,0
2020-04-29,PRPO,0,none,2705,2756,2710,0.01697416974169741
2020-03-16,FSM,0,none,4849,5195,4256,0.22062969924812026
2020-04-09,NTEC,0,none,16625,16842,16476,0.02221412964311731
2020-04-03,MTNB,0,none,13281,13749,13043,0.05412865138388412
2020-03-31,REML,0,none,2034,2297,1911,0.20198848770277333
2020-04-17,ARKK,0,none,5617,5677,5554,0.022146200936262073
2020-04-14,TCEHY,0,none,43648,44609,43513,0.02518787488796459
2020-03-09,VSTM,0,none,17787,17497,17865,-0.020598936467954077
2020-05-13,TRVN,0,none,8426,8395,8436,-0.00486012328117591
2020-05-05,AMRS,0,none,7507,7751,7335,0.056714383094751186
2020-05-21,AUPH,0,none,11637,11660,11632,0.0024071526822557754
2020-03-23,VIG,0,none,7222,7351,7210,0.019556171983356352
2020-05-19,AGRX,0,none,23960,23983,23925,0.00242424242424244
2020-04-16,CIG.C,0,none,307,331,293,0.12969283276450505
2020-05-13,PRPO,0,none,2764,2796,2771,0.009022013713460897
2020-05-06,BYD,0,none,6850,6918,6797,0.017801971457996224
2020-05-23,ICLN,0,none,14930,14930,14930,0
2020-05-17,ICLN,0,none,14836,14883,14836,0.0031679698031814585
2020-04-22,MTNB,0,none,19433,19891,19190,0.036529442417926106
2020-04-17,NEE,0,none,8240,8319,8229,0.010936930368210085
2020-03-05,GEVO,0,none,6451,6452,6432,0.003109452736318463
2020-03-16,ORC,0,none,12932,13158,12849,0.02404856409059075
2020-05-11,TRXC,0,none,8000,8116,7919,0.024876878393736535
2020-04-19,SENS,0,none,12893,12851,12894,-0.0033348844423762847
2020-04-10,FTR,0,none,8749,8868,8749,0.013601554463367194
2020-03-09,UA,0,none,10985,11087,10960,0.011587591240875827
2020-04-17,NERV,0,none,765,763,763,0
2020-03-06,AKS,0,none,23965,23897,23987,-0.003752032350856749
2020-04-20,BNTX,0,none,8880,9682,8950,0.0817877094972066
2020-03-23,APLE,0,none,21319,22042,20869,0.056207772293833
2020-05-04,PHUN,0,none,3078,3034,2992,0.014037433155080103
2020-03-22,TCEHY,0,none,42148,42198,42159,9.250693802034249e-4
2020-03-25,VXRT,0,none,20277,20085,20777,-0.03330605958511812
2020-04-27,TVIX,0,none,13343,13650,12492,0.09269932756964461
2020-03-18,HMHC,0,none,369,382,362,0.05524861878453047
2020-03-07,PRTY,0,none,5202,5198,5205,-0.0013448607108549337
2020-05-13,MARA,0,none,6143,6060,6060,0
2020-05-09,GLBS,0,none,2600,2593,2600,-0.0026923076923076605
2020-05-27,ATHX,0,none,9584,9430,9677,-0.0255244393923737
2020-05-20,ADXS,0,none,11344,11243,11418,-0.015326677176388137
2020-03-14,VGT,0,none,13126,13227,13137,0.006850879196163451
2020-04-04,BYD,0,none,3801,3979,3801,0.04682978163641138
2020-03-24,TRVG,0,none,5890,6351,5794,0.09613393165343465
2020-04-23,PRTY,0,none,14807,15801,14328,0.10280569514237858
2020-05-12,BKYI,0,none,3013,3051,3016,0.011604774535808993
2020-05-22,BTE,0,none,11467,11467,11467,0
2020-04-05,BRK.A,0,none,1866,2512,1866,0.3461950696677385
2020-04-01,UAVS,0,none,8163,8166,8160,7.352941176470562e-4
2020-04-01,ICLN,0,none,13626,13655,13630,0.0018341892883344535
2020-05-01,OXLC,0,none,8895,9284,8783,0.05704201297961964
2020-04-02,BRK.B,0,none,57375,58887,56781,0.03708987161198296
2020-05-15,TROX,0,none,8888,8808,8797,0.0012504262816870337
2020-03-02,SENS,0,none,12499,12506,12462,0.003530733429625954
2020-04-27,STOR,0,none,13511,15514,13416,0.15638044126416228
2020-03-28,BAYRY,0,none,12212,12596,12212,0.03144448083851947
2020-03-22,NNDM,0,none,384,398,384,0.03645833333333326
2020-04-19,CPRX,0,none,83448,86380,83454,0.03506123133702399
2020-04-10,EMAN,0,none,3668,3699,3668,0.00845147219193021
2020-04-21,BLNK,0,none,14484,14483,14489,-4.1410725377877267e-4
2020-03-17,SOGO,0,none,3903,3858,3916,-0.014811031664964225
2020-03-12,UONE,0,none,934,948,935,0.013903743315508033
2020-03-18,HMHC,0,none,369,382,362,0.05524861878453047
2020-05-08,VGT,0,none,15496,15674,15431,0.015747521223511196
2020-04-30,OXLC,0,none,8783,9284,8623,0.07665545633770154
2020-05-07,STOR,0,none,17352,17702,17413,0.016596795497616723
2020-05-10,TXMD,0,none,56091,57673,56095,0.02813084945182287
2020-03-07,GCI,0,none,419,415,419,-0.009546539379474916
2020-03-24,CIOXY,0,none,1987,2005,1983,0.011094301563288056
2020-05-15,ABEV,0,none,7642,7595,7635,-0.0052390307793058755
2020-05-06,MIK,0,none,7282,7161,7244,-0.011457758144671426
2020-03-22,TTOO,0,none,10115,10560,10116,0.043890865954922864
2020-05-11,TMFC,0,none,10885,10915,10787,0.011866135162695857
2020-04-30,LCA,0,none,22,22,22,0
2020-03-23,CTRM,0,none,1249,1291,1229,0.05044751830756722
2020-04-23,TCEHY,0,none,46045,46636,45864,0.016832373975231185
2020-05-28,MNLO,0,none,10907,14092,9549,0.47575662373023353
2020-04-17,OCGN,0,none,20137,19964,19961,1.5029307148939353e-4
2020-04-21,DUO,0,none,255,252,249,0.012048192771084265
2020-03-21,CLSK,0,none,567,579,567,0.021164021164021163
2020-04-24,BAYRY,0,none,13841,14048,13705,0.025027362276541343
2020-04-24,GOGO,0,none,7359,7573,7226,0.048021035150844105
2020-04-02,VWO,0,none,14480,14562,14439,0.00851859547060041
2020-04-24,HMHC,0,none,971,970,959,0.011470281543274341
2020-03-08,KODK,0,none,8526,8530,8528,2.3452157598491397e-4
2020-04-22,SNSS,0,none,5026,5025,5052,-0.005344418052256494
2020-03-18,ADMP,0,none,4165,4188,4119,0.016751638747268816
2020-03-22,ADMP,0,none,4188,4313,4188,0.029847182425978946
2020-04-05,VLRS,0,none,3863,3928,3863,0.01682630080248515
2020-03-16,TRVG,0,none,5098,5242,4856,0.07948929159802298
2020-03-14,VTIQ,0,none,5210,5220,5213,0.001342796854018724
2020-03-06,BKYI,0,none,975,972,972,0
2020-03-27,RBS,0,none,8407,8451,8349,0.01221703197987778
2020-05-28,HLX,0,none,29233,29160,28618,0.018939129219372353
2020-04-11,LYG,0,none,8019,8152,8019,0.016585609178201732
2020-05-25,TMFC,0,none,11074,11272,11074,0.017879718258984933
2020-04-11,TBIO,0,none,1401,1409,1401,0.005710206995003464
2020-04-27,HL,0,none,5031,4974,5011,-0.007383755737377817
2020-04-19,RTTR,0,none,14969,14891,14969,-0.005210768922439657
2020-03-18,STML,0,none,3298,3337,3291,0.013977514433302973
2020-05-03,ACST,0,none,9162,9185,9162,0.002510368915084049
2020-03-16,UWT,0,none,22880,28500,19564,0.4567573093436925
2020-03-18,XOG,0,none,2612,2730,2615,0.04397705544933084
2020-05-19,NOG,0,none,40633,41476,40125,0.03366978193146419
2020-04-24,QEP,0,none,7694,7795,7418,0.05082232407657061
2020-05-11,MGI,0,none,8730,8784,8688,0.011049723756906049
2020-04-03,MTL-,0,none,4446,4599,4267,0.07780642137333027
2020-04-18,TOPS,0,none,46314,49656,46315,0.072136456871424
2020-04-23,BLNK,0,none,14483,14456,14489,-0.002277589895782972
2020-03-02,TRXC,0,none,2860,2945,2856,0.031162464985994287
2020-03-31,FTR,0,none,8534,8597,8538,0.006910283438744447
2020-05-22,NSPR,0,none,2514,2514,2537,-0.009065825778478476
2020-05-10,CIDM,0,none,1255,1275,1255,0.015936254980079667
2020-04-25,GEVO,0,none,7141,7164,7141,0.003220837417728717
2020-03-24,RTTR,0,none,16561,15866,16564,-0.04213957981163974
2020-05-12,RTTR,0,none,24180,24588,22587,0.08859078230840756
2020-04-04,CUK,0,none,16757,17351,16757,0.03544787253088266
2020-05-19,NOVA,0,none,12073,12294,11999,0.024585382115176246
2020-05-07,RHHBY,0,none,20914,20751,21060,-0.014672364672364657
2020-04-25,CPE,0,none,49664,49968,49664,0.006121134020618646
2020-04-09,VISL,0,none,18436,18823,18442,0.02065936449408956
2020-04-25,VAL,0,none,14619,15338,14619,0.04918257062726594
2020-03-08,HL,0,none,3991,3981,3991,-0.002505637684790729
2020-05-02,EVFM,0,none,1255,1393,1255,0.10996015936254988
2020-03-27,NSPR,0,none,2232,2288,2198,0.04094631483166511
2020-03-24,ADMP,0,none,4313,4334,4249,0.020004706989879883
2020-03-19,OGI,0,none,56146,58429,55290,0.05677337674082117
2020-03-24,ENSV,0,none,10005,10264,9881,0.03876125898188443
2020-03-09,CHFS,0,none,2774,2733,2820,-0.030851063829787195
2020-05-20,MRNS,0,none,8307,8265,8226,0.004741064916119697
2020-03-13,YCBD,0,none,10824,11068,10652,0.039053698835899375
